song_id,song_title,artist_id,artist_name,language
556122,Riot,27207,Bullet For My Valentine,-1.0
1507392,失戀美學,215500,明道,3.0
419698,One Finger Snap,76009,Herbie Hancock,-1.0
1071932,100K,165820,Smoke DZA,52.0
730255,夢醒時分,216250,林憶蓮 (Sandy Lam),3.0
196686,The Girl from Ipanema,168933,Stan Getz & Joao Gilberto,52.0
773228,Closer,83037,JP Cooper,52.0
82813,ibobar李建復告訴你：成就一生的10個好習慣,215867,李建復/愛播聽書,3.0
902118,Bourbon Lady,217961,福原希己江,17.0
923780,SILVER BELLS – 銀色聖誕鐘響,172944,Sweet Christmas,52.0
2057405,I Feel So Good,216843,江美琪 (Maggie chiang),3.0
542796,晨鐘,217097,清淨身心靈,-1.0
645458,Dishes,145919,Pulp,52.0
647916,Alone (혼자서),72939,HAN BO RAM,31.0
1773900,Funky Radio (Radio Ga Ga Dave Rose 2k12 Edit) - Groove Phenomenon  電台嘎嘎/皇后樂隊80年代舞翻迪斯可皇朝單曲最新混音版,41152,DJ Elvis,52.0
1529981,Puppy Love,140140,Paul Anka,52.0
464955,Let's Have A Kiki (Glee Cast Version featuring Sarah Jessica Parker),69754,Glee: The Music,52.0
1928288,Holla Holla,6004,Akon,52.0
258002,B,213484,四分衛 (Quarterback),3.0
1488249,Key of Magic,94676,KEY,31.0
477278,Stay Out,132380,Nina Nesbitt,52.0
1873216,I believe,15790,Ayaka (絢香),17.0
1752871,My Everything - ATB,56241,Electric Kingdom,-1.0
668301,Who Wants To Live Forever?,45761,David Garrett,52.0
2289567,葛利格：鋼琴協奏曲/第二樂章 (Piano Concerto in A Minor| Op. 16 - Adagio),195507,Various Artists,-1.0
2050068,Supernatural(超自然 ),45234,Daughtry,52.0
1292806,Poker Face (撲克臉),137630,Overspeed Dance Music King,52.0
440769,Whiskey River,201151,Willie Nelson,52.0
593798,As Long as You Love Me,17202,Backstreet Boys,52.0
766560,Thrown,98129,Kiasmos,52.0
2070243,Tchaikovsky: Symphony No. 6 in B Minor| Op. 74| 'Pathétique': II. Allegro con grazia,155785,Russian National Orchestra/Mikhail Pletnev,-1.0
2071209,Blue Suede Shoes,29629,Carl Perkins,52.0
2087623,進退兩難Ⅱ,216240,林志炫 (Terry Lin),3.0
1245500,Halo,109244,Lotte Kestner,52.0
206346,睡蓮,214529,巨星風華璀璨經典 走過歲月,3.0
357013,Slightly Above Moderate,32504,Chet Baker,-1.0
1167320,半生情,220387,陳昇 (Bobby Chen),3.0
47758,La conga blicoti,201938,Woody Allen & La Musique,-1.0
2221840,momotarou (Instrumental),98408,Kids Song Dream,17.0
814650,Sweetmare Vol.1,94172,Juzzy Orange,3.0
707575,L,192745,Tycho,52.0
1227675,No Llores Por Mi(不要為我哭泣),58109,Enrique Iglesias,52.0
1282748,Words(想說的話),173014,Sweet sensation,52.0
1610757,Frontin',84866,Jamie Cullum,52.0
807637,揚聲讚美至高主,216802,永不止息的敬拜,3.0
914838,Love in the Middle of a Firefight,49659,Dillon Francis,-1.0
245104,Hooked On a Feeling (In the Style of Blue Swede) [Karaoke Version],9476,Ameritz Top Tracks,52.0
2199156,M.P.A.,146139,Pusha T,52.0
732183,Storms In Africa,58272,Enya,52.0
2236035,Orchestral Suite No. 3 in D Major| After BWV 1068: II. Air,124367,Monica Huggett,-1.0
388408,If You're Feeling Sinister,19634,Belle And Sebastian,52.0
763639,月兒像檸檬,216615,楚留香,59.0
219258,Smile,155777,Russell Watson,52.0
1529039,Si Tú Me Llamas,60097,Eyci and Cody,52.0
1625573,Bach| JS: Cantata No. 147 Herz und Mund und Tat und Leben| BWV 147: VI. Chorale - 'Wohl mir| dass ich Jesum habe',132235,Nikolaus Harnoncourt,-1.0
1035091,Fallen Embers,58272,Enya,52.0
2023567,Love Story,169910,Stephen Stills,52.0
815599,Grand Duo in A| D.574: I. Allegro moderato,87029,Jean-Philippe Collard/Augustin Dumay/Frederic Lodeon,-1.0
77441,夠朋友,213003,古巨基 (Leo Ku),3.0
364255,MERRY GO ROUND,147195,ROOT FIVE,17.0
1325485,Love Is,153643,Rod Stewart,52.0
2270153,一紙江山,195507,Various Artists,3.0
1632231,Change,193239,UVERworld,17.0
801480,How High the Moon,56900,Ella Fitzgerald,-1.0
421829,沖岩,212469,優人神鼓,-1.0
2159507,紅冕之王,220709,霹靂布袋戲劇集原聲帶,10.0
1014813,Any One Of Us (In The Style Of Gareth Gates),126789,Music Factory Karaoke,52.0
1614602,Unchained Melody,158311,Samuel Joseph,-1.0
1755646,À travers tes yeux,85171,Jane Constance,52.0
151863,刺青十號,212641,刺青電影原聲帶,3.0
2178402,My Boyfriend's Back,87987,Jersey Boys,-1.0
905049,Red Red Wine,193101,UB40,52.0
583404,Little Drummer Boy,104238,LeAnn Rimes,52.0
277609,Single (Album Version),182771,The Neighbourhood,52.0
1745,HAWAII FIVE-O / 檀島警騎,186045,The Ventures,-1.0
622508,Main Theme (guitar version),216050,村松崇繼,17.0
2140415,我愛你|最好祇到這裡,219555,趙詠華 (Cyndi Chaw),3.0
860239,너의 말,60504,FTISLAND,31.0
444569,STILL AROUND (Remix),1258,3OH!3,-1.0
390528,La fin du monde,102264,La Fouine,52.0
911109,Za Drzwiami,145918,Pullover,52.0
822371,蓮師息滅病祟祈請文,97120,Kelsang Chukie Tethong,-1.0
1605444,How Deep Is The Ocean,21726,Bill Evans Trio,-1.0
786036,Be Brave My Darling,120094,Merle Travis,52.0
228264,Believe,181722,The Letter Black,52.0
990999,希望の轍,211248,オルゴールで聴く 桑田佳祐 サザンオールスターズ作品集,-1.0
868384,大俠,212700,劉德華 (Andy Lau),24.0
1299834,アダム,27951,CHARAN-PO-RANTAN (チャラン・ポ・ランタン),17.0
463402,Give U My Heart(Feat. Babyface)(我心獻給你),189602,Toni Braxton,-1.0
1563709,GATHERING DROPS OF WISDOM,219287,証聲音樂圖書館 ECHO MUSIC,52.0
402321,Pillowtalk (Radio Fitness & Workout Remix),202091,Workout Remix Factory,52.0
1755511,Curious Times,219287,証聲音樂圖書館 ECHO MUSIC,52.0
1444442,Sounds of the Universe,174111,THE SOLUTIONS,52.0
1468883,Tireng身體,4805,Ado,-1.0
95799,完美情人,215219,愛的奇蹟,3.0
1023175,For Once in My Life,120624,Michael Bublé,52.0
1916216,Overnight Sensation,141750,Peter Brown,52.0
214685,Roll Jordan Roll,443,12 Years A Slave (Motion Picture Soundtrack),52.0
90792,Rude Boy,80857,InstaHit Crew,52.0
268619,Sansachun Song,205041,Yun Ddan Ddan,31.0
1738601,Jesus Paid it All,71345,Greg Howlett,-1.0
387445,歡聚歌,217428,王宏恩,3.0
898877,Cat Piano,160201,Seabear,52.0
144438,Out of the Woods,155911,Ryan Adams,52.0
1872774,飛了,220153,阮丹青,3.0
1223068,Dolphin Beach,63276,Flower,17.0
554271,Time Does Not Wait,110237,Luciana Souza,-1.0
1944800,Twisted,34313,Christina Milian,52.0
1853536,Somewhere...,119486,Meisa Kuroki (黒木メイサ),17.0
1505885,Anohi No Youni,112072,MISIA,17.0
857049,Above The Winter Moonlight,52750,Dragonforce,52.0
1386131,Adale,195507,Various Artists,-1.0
1684748,Breathe(呼吸),109609,Lounqe Story,52.0
1255125,Mama Don't Wear No Drawers,38375,Count Basie,-1.0
2119620,Fugue N 1 En Ut Majeur BWV 846,83811,Jacques Loussier,-1.0
2136705,無能為力,221042,高明駿,3.0
497232,Nuke,74039,Hans Zimmer,52.0
1233287,The 6th Sense,37291,Common,52.0
1313327,3. Finale (Alla breve),204939,Yuja Wang,-1.0
1373516,너는 몰랐으면 하는 말,167628,Sounda capo,31.0
2182026,离心咒,213022,可歆,52.0
1703146,Well-A-Wiggy,186261,The Weather Girls,52.0
1602919,明知道,195507,Various Artists,3.0
1798946,ฤดูความรักผลิ (Spring),210293,ลุลา (Lula),45.0
1872165,more(더),202968,YENA(예나),31.0
2104467,我願意,213242,吳雨霏 (Kary Ng),24.0
1095688,日月情,215435,方瑞娥+高向鵬,10.0
1039084,Stars,36960,Cole Swindell,52.0
1188130,Savoir Faire,162436,Sheena Easton,52.0
320375,Vitamina D,195717,Vazquez Sounds,52.0
1107541,黑眼圈 (Dark Circle),216859,池宇菲 (Chi yufei),3.0
1748097,重生,218167,約書亞樂團,-1.0
2001895,Golden Age,47615,Def Tech,17.0
2106409,Club Hell,45250,Dave Angel,52.0
508156,創世皇龍,220709,霹靂布袋戲劇集原聲帶,10.0
1021742,Automatic,131567,Nicki Minaj,52.0
419266,城市的天空,217325,牛奶咖啡,3.0
2689,Violin Sonata No. 28 in E-Flat Major| K. 380: II. Andante con moto,17019,Baby Sleep Lullaby Band,-1.0
1316115,雫 (原唱：無限開關，首次CD化),33242,Chitose Hajime (元ちとせ),17.0
107656,Shanderera,64994,Frederic (フレデリック),17.0
102613,Dead Man's Shoes,145463,Professor Green,52.0
1606981,Get Down (Radio Edit) - Plastik Funk(尬舞 /'塑膠放克'以擅長Dubstep風格推出更具侵略性單曲),41152,DJ Elvis,52.0
569327,Gettin' Over You (feat. Fergie & LMFAO) [Sidney Samson Remix],45798,David Guetta,-1.0
1191910,Historia de un Amor,65196,French Latino,52.0
1252532,Burn Me Down,129518,Nathan Sykes,52.0
1354221,熱戀,219695,邱比,3.0
460283,Forgive Me,139931,Patrick Doyle,52.0
1773566,還是老歌最感動,220316,陳奐仁 (Hanjin Tan),3.0
2084184,Let Me Fall in Love,116346,Marketa Irglova,52.0
271290,Love Me For A Reason,183210,The Osmonds,52.0
474033,隨,213879,如是我聞,-1.0
425284,How Come You Don't Call Me,8042,Alicia Keys,52.0
199805,第二個冬季 (Snowflake)(Jiyeon),156769,SMTOWN,31.0
9359,情難自制,214995,彭羚 (Cass Phang),24.0
1487412,女兒歌,213346,周華健 (Emil Chau),3.0
1308270,You Die or I Do,74039,Hans Zimmer,52.0
861014,我在人民广场吃烧烤,213859,奶猴子,52.0
808447,Stronger Than That,17437,Bahamas,52.0
1605372,Vinylshakerz - Rainbow (Cry| Just A Little),41152,DJ Elvis,-1.0
572148,Up In It,201605,Wiz Khalifa,52.0
122631,Just Trust in Our Love,121836,Mika Nakashima (中島美嘉),17.0
2108502,I'll Be Around,203788,Yo La Tengo,52.0
1287144,Ça ne suffit pas,93032,Judith,-1.0
1861959,24karats TRIBE OF GOLD 24克拉 黃金家族 / EXILE TRIBE 放浪家族,54438,EXILE,17.0
342151,與你無關,195507,Various Artists,3.0
691386,麵包的故事,212753,劉維+范曉萱,3.0
1992168,First Love,149955,Rei Narita,17.0
1175929,Chasing Cars,166117,Snow Patrol,52.0
1456878,Darken Sun,213346,周華健 (Emil Chau),52.0
896153,1919,156116,Ryuichi Sakamoto (坂本 龍一),-1.0
1942563,Think Again,186645,The Young Professionals,52.0
1467575,Done For You,22726,Black Veil Brides,52.0
1871597,朱古力萬歲,214140,容祖兒 (Joey Yung),24.0
336323,In the Shade of the Old Apple Tree,177640,The Benny Goodman Orchestra,-1.0
133932,東山飄雨西山晴,215345,揚琴演奏,-1.0
690003,Calm Kids,19356,Bedtime Songs Collective,-1.0
194102,Les Pêcheurs de perles: A cette voix quel trouble... Je crois entendre encore (Nadir),296,100 Best Adagio Voices,-1.0
1954393,Mad World,172529,Susan Boyle,52.0
149802,Onward| Upward,7045,Alex Bugnon,52.0
739288,Sora Ha Miteiru,107338,Little Glee Monster,17.0
584261,真的不想結束,213552,堂娜 (Nana Tan),3.0
691767,NinjaGo Theme (From 'NinjaGo'),11607,Anime Kei,52.0
532272,おやこ,216973,津軽三味線 新田昌弘 MASAHIRO NITTA,-1.0
2026725,Selfish ,44183,Daniel Powter,52.0
1835979,Iko Iko,29381,Captain Jack,52.0
2201068,우결 (feat.프롬),69404,Giriboy,31.0
640338,LAX to JFK,96073,Kaskade,52.0
1741805,Go (Lauhaus rmx),118408,Mauro Picotto,-1.0
271774,Father Stretch My Hands Pt. 1,95496,Kanye West,52.0
2177046,Transcend (feat. Rune RK),170044,Steve Aoki,-1.0
1083518,False Alarm,117750,Matoma| Becky Hill,52.0
785149,Clouds,195507,Various Artists,52.0
1030823,Futari,152075,Rie Tomosaka (ともさかりえ),17.0
1691717,Maria (I Like It Loud),159869,Scooter,52.0
1724286,19 Nocturnes (2008 Digital Remaster): No. 11 in G minor Op. 37 No. 1,14082,Arthur Rubinstein,52.0
1810424,新年好,215164,恭賀新禧,3.0
896164,Lonely Afternoon,14755,Astrud Gilberto,-1.0
639212,It's Going To Take Some Time,30160,Carpenters,52.0
212194,Suga Suga,16865,Baby Bash,52.0
1204362,Sweat It Out,186717,The-Dream,52.0
133160,No More Lies,81366,Iron Maiden,52.0
841796,Alive,140947,Pearl Jam,52.0
1465160,Ralf's Touch,162842,Shirobon,-1.0
2005396,Calming and Soft Small Waves on Sandy Beach| Deep Sleep| Sleeping Sounds| Insomnia|Vagues Oceane| 沉睡 海浪| Las Olas Del Mar| Wellen| Einschlafhilfe| Sleep Aid| 嬰兒睡覺,20683,Best Meditation Music and Meditation Sounds,-1.0
1800883,Gesänge der Frühe op.133 · für Klavier: Nr.1 - Im ruhigen Tempo,159800,Schumann - 200th Anniversary,52.0
510809,恋心,216417,桜庭和,17.0
2172327,Cadê Jodel?,92731,João Donato,-1.0
2018175,Kujira Kousen,204929,Yui Horie (堀江由衣),17.0
503618,Thunderbirds Are Go,27455,Busted,52.0
955107,Lionhearted,21858,Billie Marten,52.0
1643374,Dust In The Wind,212470,優客李林 (Ukulele),3.0
668621,Anywhere,49659,Dillon Francis,52.0
68835,Ain't Talkin'  'Bout Love (Remastered Version),195240,Van Halen,52.0
1227736,Hot Stuff,51959,Donna Summer,52.0
468736,Mr Turner,220433,陳潔儀 (Kit Chan),3.0
552865,Kiri Kiri Mai (Album Version),134496,ORANGE RANGE,17.0
647639,นาฬิกาเรือนเก่า,210128,ปาล์มมี่ (Palmy),45.0
918124,Don't Cha Know,88788,Jimmie Vaughan,52.0
861641,Jason Mraz - I'm Yours,218113,簡單情歌2,52.0
2028779,Hello| My Friend,203612,Yeoha,31.0
1412818,Too Good,111508,M.O,52.0
1231698,Beach,194738,VIBE,31.0
1559530,Who We Are (Radio Edit),189196,Tom Swoon feat. Miss Palmer,-1.0
1064237,彩虹,218364,羽泉 (Yu Quan),3.0
15094,Back On Your Feet Again,154308,Ronan Keating,52.0
928968,沒結果之後,216250,林憶蓮 (Sandy Lam),24.0
860491,Into The West,108456,Lord Of The Rings 3-The Return Of The King,52.0
1818048,From The Outside Lookin In,64580,Frankie J,52.0
568295,Rumour Has It,117657,Mathai,52.0
1244052,Back to the Ordinary,98173,Kid Astray,52.0
1206568,What Becomes Of The Brokenhearted?,5740,Air Supply,52.0
1444744,Pyramid Featuring Iyaz (Piano Instrumental),14790,At The Piano,52.0
1684566,You Are What You Are (Beautiful)(作你自己),34294,Christina Aguilera,52.0
1185069,SPACEMAN CAME TRAVELING (宇宙人來旅行),219457,貴族精選,52.0
1695895,634-5789,201260,Wilson Pickett,52.0
1541560,kutsuhimo,204883,Yu Takahashi (高橋優),17.0
405086,Come On,195507,Various Artists,52.0
1124308,唐人街,195507,Various Artists,3.0
2010598,In the Darkness (黑暗之中),46729,Dead By Sunrise,52.0
1765086,策馬入林,220709,霹靂布袋戲劇集原聲帶,10.0
1425234,Marching Band,214553,布朗 (MrBrown),3.0
2218751,LAST ANGEL,99980,Koda Kumi (倖田來未),17.0
304996,思慕的人,216994,洪榮宏 (Jung Hung),10.0
2170323,실컷 울다가 보면 Cry,221843,스윗리벤지 Sweet Revenge,31.0
1370667,舞會之後,218633,范宗沛,-1.0
2204598,CUPCAKE CRUSADER,219652,運動健身,-1.0
650941,The Universe,141276,People and people,31.0
638049,レイン,211427,スパ音楽のアカデミー,-1.0
753681,Payphone,30437,Cassadee Pope,52.0
223234,Back In Town (Special Interest),134435,OM: Summer Sessions,-1.0
2014718,Say You Do,163476,Sigala,52.0
1796534,Boom Boom Pow – Black Eyed Pearl,76701,Hip Hop Party,-1.0
289099,Walk - Don't Run,186045,The Ventures,52.0
1773355,Hallelujah,195507,Various Artists,52.0
774411,誰伴我闖蕩(電影' Beyond日記'插曲),20996,Beyond,24.0
2006386,STRING QUARTETS| OP. 76| NO. 1 IN G MAJOR| HOB. III 75 I. ALLEGRO CON SPIRITO,219287,証聲音樂圖書館 ECHO MUSIC,-1.0
2272484,A New Recruit,75850,Henry Jackman,52.0
87589,地獄人形師武戲,220711,霹靂英雄劇集原聲帶,10.0
2258354,The Transylvania Love Call,161347,Sesame Street,-1.0
1216614,ONCE UPON A TIME,195507,Various Artists,3.0
17284,山下的人,219403,譚詠麟+李克勤 (Alan Tam+Hacken Lee),24.0
194789,Jinsei Wa Ichidokiri,107338,Little Glee Monster,17.0
1382238,Everything I hate,77209,Holly Valance,52.0
2031407,Swim,62250,Fickle Friends,52.0
1803732,Six Days,42162,DJ Shadow,52.0
1682466,Life Without You,170524,Stevie Ray Vaughan and Double Trouble,52.0
1792949,飛越彩虹OVER THE RAINBOW_綠野仙蹤主題曲,211946,世界電影一百年紀念,52.0
865532,A Real Gourmet Kitchen,148685,Ratatouille,52.0
1641319,半調子,215062,徐若瑄 (Vivian Hsu),3.0
547052,美麗的草原姑娘,220108,門麗,3.0
502983,Black Flies,19800,Ben Howard,52.0
1121103,Young Jedi,79138,ILL Logic,52.0
742272,Chanson de Piccolo & Saxo (Reprise),143178,Piccolo| Saxo & Cie,52.0
2220535,Breakdance〔 Santos 〕,56798,Elite Force,52.0
1253219,自由之門 (Gate Of Freedom),47834,Della晴,-1.0
312354,I’m Every Woman (世間女子),214524,巨星傳奇,52.0
2279965,BON VOYAGE,219287,証聲音樂圖書館 ECHO MUSIC,52.0
1434208,Im Not Alone,94020,Justin Byrne,-1.0
1768654,愛情御守,215247,戀愛占星音樂全精選,3.0
1113076,You Can,24129,Body Language,52.0
667980,愛超越天地,195507,Various Artists,3.0
361809,M.A.A.D City,152550,RnB 2016,52.0
245854,Barrel House,17772,Band of Horses,52.0
779784,第二次分手 (Second break up),218056,童立安,3.0
590447,ROCKSTAR 101,152132,Rihanna,52.0
1124139,I've Got A Crush On You,64467,Frank Sinatra,52.0
328671,Psyke Underground,195507,Various Artists,-1.0
1050233,ずいずいずっころばし,216108,東映兒童合唱團,17.0
947229,Put Em Up,121716,Mightyfools,-1.0
990892,Schubert : Symphony No.2 in B flat major D125 : IV Presto vivace,132235,Nikolaus Harnoncourt,-1.0
340531,Mojo,4422,Adam B,52.0
301552,For the Girl Who Has Everything,129,'N Sync,52.0
1726738,Puppy Love(原唱：Paul Anka),54330,EMI《WE》,52.0
1239132,SUGOKU KOMARUNDA,27941,CHAGE and ASKA,17.0
2017262,同一片天空,215380,文筱芮,3.0
1882393,Fixing A Hole,177569,The Beatles,52.0
984314,Randomness,135352,Olga Bell,52.0
2184717,渡時機,220535,陳雷,10.0
982550,2. Arietta (Adagio molto semplice e cantabile),123593,Mitsuko Uchida (内田光子),-1.0
799426,雙面人,220305,陳嘉唯 (Renee Chen),3.0
521634,How Does It Feel,93441,Julie Thompson,52.0
152440,一起去神遊,213275,呂莘 (Connie),3.0
79379,Osmanthus Fragrance,212130,亞洲唱片精選系列,-1.0
261985,What Do The Lonely Do At Christmas,179579,The Emotions,52.0
1468656,揮霍,219028,藤井樹 (Hiyawu),-1.0
2194420,I Will Sing The Wondrous Story,176910,The 500 Series,-1.0
21657,Wine & Candles,149645,Redd Gobblin Cartel,52.0
2182096,給情人的搖籃曲,213266,呂方 (Lui Fong),3.0
1001631,揮別,219271,許美靜 (Mavis Hee),3.0
1186976,COME UP FOR AIR,219287,証聲音樂圖書館 ECHO MUSIC,52.0
1628130,Satellite,110237,Luciana Souza,-1.0
271938,You Go To My Head,49065,Diana Krall,52.0
1431142,Hold It Against Me,26221,Britney Spears,52.0
143976,馬~就要飛奔,216715,歡歡喜喜迎新年系列,3.0
513598,Ave Maria II,49315,Die Priester,52.0
65256,I'm Glad There Is You,13910,Art Garfunkel,52.0
2287421,I'essentiel [ Le Confort Electronique ],31336,Chakra Lounge - No Noise,-1.0
591127,II. Andante,126717,Murray Perahia| Radu Lupu| Sir George Solti,-1.0
2290733,Seek (DJ Okawari Tribute),208700,tsunenori,-1.0
625277,心淡,214140,容祖兒 (Joey Yung),24.0
1962444,蓮花生大士(演奏),218858,蓮歌子,-1.0
1552997,Don't Leave me,134405,OKDAL,-1.0
1958157,Lose You,140923,Peaches,52.0
1307005,L'Enfant et les sortileges: Votre serviteur humble| Bergere,20361,Berliner Philharmoniker/Sir Simon Rattle,-1.0
77851,是雨是淚,212711,劉文正,3.0
1357575,Etude in G flat major op.25|9,20299,Berezovsky,-1.0
512048,劃火柴,195507,Various Artists,24.0
613852,Mobile Communication,25320,Brakes,52.0
1527629,Everything Depends On You,32504,Chet Baker,52.0
149477,F**kin' Problems,2468,A$AP Rocky featuring Drake| 2 Chainz & Kendrick Lamar,52.0
1906423,Tail On! Twin-Tails (Yellow Ver.),192524,Twin-Tails【Tail Red (CV:上坂堇)、Tail Blue (CV:相坂優歌)、Tail Yellow (CV:赤﨑千夏)】,17.0
105072,ATB - Moments In Peace (Original Mix),3315,ATB,52.0
2179699,像霧像雨又像風,195507,Various Artists,24.0
1479585,Waves: High Tide,134721,Ocean Wave Sounds,-1.0
1161285,讓一切隨風,219401,譚詠麟 (Alan Tam),24.0
940291,Spirit of a New World,54618,Earth| Wind & Fire,52.0
808471,Surprise Yourself,83320,Jack Garratt,52.0
201120,Still Water (Peace),63866,Four Tops,52.0
598706,แรง,210576,เต้น นรารักษ์,45.0
2255217,Something Wild,164692,Six by Seven,52.0
1357236,Autumn Leaves,56900,Ella Fitzgerald,52.0
1860199,Cooties,136789,Original Television Cast of Hairspray LIVE!,52.0
116986,Bon Voyage,70785,Graci Byeol,17.0
522993,Timeless,173516,Sérgio Mendes,-1.0
2251669,若我告訴你其實我愛的只是你,214943,張雨生 (Tom Chang),3.0
821505,There,21633,Bijou,52.0
1796990,Bulletproof,204447,Young Guns,52.0
1568595,Passport,84260,Jake Shimabukuro,52.0
1597566,Gone,92403,Joshua Hyslop,52.0
900683,Symphony No.89 in F: I - Vivace,20361,Berliner Philharmoniker/Sir Simon Rattle,-1.0
2115119,六月‧蓮花~花神西施,216580,楊秀蘭/歐陽謙,-1.0
1369278,愛色,221038,高慧君 (Francesca Gao),3.0
1021717,In My Dreams,150743,Reo Speedwagon,52.0
2207619,BECAUSE YOU'RE GOOD TO ME,220320,陳奕迅 (Eason Chan),24.0
397369,Of Course You Can,168169,Spearhead,52.0
1341740,秘密的寶物,73739,Hanako Oku (奥 華子),17.0
871199,Bullet In My Hand,149685,Redlight King,52.0
1324292,l'hexagone,219287,証聲音樂圖書館 ECHO MUSIC,-1.0
1544214,Snap| Crackle & Pop,51146,Dobie,52.0
2186211,Numi Numi (Album),113874,Mamas Lullaby,52.0
2185413,Put Your Trust In Me (Depend On Me) (Album Version),89775,Joe Simon,52.0
2205996,Opening (from 'Final Fantasy VI'),180117,The Game Music Committee,-1.0
1470787,自己 (Reflection),215962,李玟 (CoCo Lee),3.0
1825300,It Could Happen to You,32504,Chet Baker,52.0
12827,愁落暗塵,220709,霹靂布袋戲劇集原聲帶,10.0
953736,All Your Love,169431,Steelheart,52.0
290438,MENT #3 串場口白,157035,SUPER JUNIOR,31.0
1543011,Stop and Go (Radio edit),28432,Cahoots,52.0
972235,Do They Know It's Xmas,120120,Merry Christmas,52.0
1022412,Never-ending Days [Demo],118692,Maximilian Hecker,52.0
2230484,What Is War?,131378,Nick Glennie-Smith,52.0
2068215,Crucified Again,13201,Arcade Fire,52.0
638434,State Of Grace,175638,Taylor Swift,52.0
1513558,To Where You Are(到你身邊),186381,The White Love III,52.0
979377,雪,215494,明明電影音樂旅程,3.0
55297,Grande Polonaise,103079,Lang Lang,-1.0
1856273,You're Mine| You,32504,Chet Baker,52.0
561615,Don't Let It End,48147,Dennis De Young,52.0
2021,Couperin : Troisième livre de pièces de clavecin| Ordre 18 : VI Le tic-toc-choc ou Les maillotins,135542,Olivier Baumont,-1.0
1504063,Forsaken,3276,AS I LAY DYING,52.0
296170,仍然是最愛你 (無線電視劇”再見亦是老婆”主題曲),214995,彭羚 (Cass Phang),24.0
330158,道(TAO),27941,CHAGE and ASKA,17.0
981390,你是我的心肝寶貝,213213,吳淑敏,10.0
1344939,Erase / Rewind,178306,The Cardigans,52.0
1938069,Hungarian Rhapsody No. 6,197574,Vladimir Horowitz,-1.0
1382023,Strike A Match,43272,Dalton Rapattoni,52.0
247604,SOS,152132,Rihanna,52.0
2059368,Yes I Am (feat. Juvie Train| Deepflow| J' Kyun & Zion.T),66224,G-Slow,31.0
1630451,韋瓦第 / Vivaldi - Concerto No 1 Spring Allegro,219287,証聲音樂圖書館 ECHO MUSIC,-1.0
558200,I’m An Albatraoz,195507,Various Artists,-1.0
763976,We,215003,彭靖惠 (Yvonne Pan),3.0
1301996,Bonnie and Clyde,162041,Shanks,52.0
2218979,Homenagem A João/De Conversa Em Conversa/Tim Tim Por Tim Tim/Eu Quero Um Samba,104980,Leny Andrade,-1.0
1455996,Bet Your Heart On Me (Album Version),91090,Johnny Lee,52.0
1555305,Violin Sonata in G minor 'Devil's Trill' - Chaconne from Partita in D minor for solo violin (BWV 1004),148901,Ray Chen,-1.0
389064,Kundalini Yoga Soft Music (Chakra Healing),101014,Kundalini Yoga Music & Om Yoga Chant New Age & Yoga Workout Music in Mind,-1.0
96905,Proud Of You,83628,Jacky Tizon,52.0
88242,after you've gone 널 보내고,26902,Bubble Sisters,-1.0
205285,Flight Of Fantasy (260 652),203275,Yanni,-1.0
1760389,Rebel Rebel,45594,David Bowie,52.0
2244480,yellow tree,160172,Se-jeong Min,31.0
149716,序曲,218167,約書亞樂團,3.0
351189,Vulture,183235,The Overseer,52.0
1665389,願妳接受,219401,譚詠麟 (Alan Tam),24.0
719394,Brain Training,171226,Study Music Academy,-1.0
144404,Bizet: Carmen: Overture,115291,Maria Callas,-1.0
1460849,Trick of the Light,117828,Matt Corby,52.0
100777,September,54618,Earth| Wind & Fire,52.0
2000012,Sonata in A (1989 - Remaster): IV. Allegretto poco mosso,83756,Jacqueline Du Pre,52.0
881262,Rap Attack,213467,嘻哈饒舌瘋,-1.0
1615197,Hard Believer,62510,Fink,52.0
1937915,Reiki (Healing Music),101014,Kundalini Yoga Music & Om Yoga Chant New Age & Yoga Workout Music in Mind,-1.0
1184663,Til We RE Destroy (feat. Cig & 雞腿 of  Infernal Chaos & 666) (Til We RE Destroy (feat. Cig &  Chicken leg of  Infernal Chaos & 666)),21001,Beyond Cure,3.0
1977808,Rookie Of The Year,65764,Funeral For A Friend,52.0
1898457,I Will Follow You Into the Dark,117990,Matt Simons,52.0
1445222,The Youth,111993,MGMT,52.0
2161116,I Believe,89328,Joana Zimmer,52.0
178328,Non Tiq - Quiet (Addeboy vs. Cliff Remix),133886,Nu-Lounge and the City,52.0
1826892,大方,215421,方力申 & 鄧麗欣 (Alex Fong & Stephy Tang),24.0
748819,Bababa Ba,53104,Drogao,52.0
972416,La hormiga,119840,Memorias Musicales del Mariachi,52.0
2111921,傲慢與偏見,218805,葉璦菱,3.0
257728,Dougou Badia (feat. Santigold) [Kennie Takahashi Alternative Mix],9020,Amadou & Mariam,52.0
1529366,【通勤時間8分鐘】I CANT BREATHE,219287,証聲音樂圖書館 ECHO MUSIC,52.0
1770906,Healer Of Souls,173142,Switchfoot,52.0
1368614,Longer,29425,Carad Soundtracks,52.0
79745,New Year's Day,193094,U2,52.0
1205796,One in a Million (feat. U-Jean),146853,R.I.O.,-1.0
1465882,I got it Bad and that ain't Good,53543,Duke Ellington,52.0
653103,夢境,219241,許哲珮 (Peggy Hsu),3.0
1613187,NUIT BLANCHE,219287,証聲音樂圖書館 ECHO MUSIC,52.0
